chirp_mass,chirp_mass_source,mass_1,mass_2,mass_ratio,luminosity_distance,chi_eff
31.207885,28.182915,39.546505,32.557606,0.82327392,511.56777,-0.027957923
30.559246,28.118059,37.049255,33.278812,0.89823161,408.157,-0.065119167
30.586737,28.12273,35.843292,34.44331,0.96094159,412.12652,-0.10919974
32.417833,29.431957,40.067165,34.645744,0.86469167,481.64831,0.089577068
31.094351,28.892109,37.237759,34.272121,0.92035939,355.75536,-0.0010018003
30.586662,28.333617,37.262108,33.151657,0.88968818,371.97777,-0.078177463
30.093121,27.416232,37.916264,31.568138,0.83257512,462.37828,-0.10510769
31.139637,28.86901,36.088467,35.454998,0.98244677,367.70967,-0.024832341
31.241922,28.426804,37.839142,34.055489,0.9000069,469.40391,0.004097703
31.156604,28.774416,40.609921,31.63949,0.7791074,388.14133,0.065610024
31.807251,28.192292,39.067326,34.200672,0.87542905,619.48609,0.040087849
29.856652,27.181304,38.878986,30.346525,0.78053797,466.35091,-0.11384566
29.556068,27.025488,36.981495,31.213642,0.84403408,442.23888,-0.090829488
30.848618,28.080129,38.367001,32.769146,0.85409714,467.1916,-0.0065756672
30.518846,28.616145,35.936569,34.203037,0.95176134,308.2429,-0.086255758
32.11102,28.444778,37.62693,36.162266,0.96107405,622.96245,0.07159301
30.722045,28.282973,37.402786,33.319489,0.89082907,405.2656,-0.069809835
28.58281,25.708008,35.912338,30.065128,0.83718103,534.55027,-0.19008197
29.8997,26.913546,36.963421,31.947357,0.86429654,530.08115,-0.069065531
31.397856,28.154332,36.593834,35.548584,0.97143644,551.92465,-0.026892027
30.31031,27.151797,38.991261,31.168232,0.79936456,557.71147,-0.12478494
29.098651,26.451593,37.023964,30.238707,0.81673337,474.66904,-0.13681547
30.61281,28.480219,38.628433,32.067322,0.83014815,349.16261,-0.033226787
29.081893,26.468641,37.540958,29.806112,0.79396248,467.88662,-0.12592929
31.883374,28.619684,38.897049,34.509193,0.88719309,545.90998,0.038946688
30.379675,28.059942,36.503258,33.374969,0.9143011,387.55795,-0.071685323
29.837492,27.232642,37.63409,31.267984,0.83084204,452.36641,-0.1122802
31.651263,27.795895,36.818336,35.904068,0.97516813,674.58026,0.017321868
31.616191,28.980325,44.104366,30.122261,0.68297685,428.79136,0.033159289
30.313056,27.300268,40.111252,30.345219,0.75652635,527.02714,-0.079953724
30.647771,28.946229,40.497505,30.720903,0.75858755,271.03973,-0.01464955
31.320068,28.776697,36.05862,35.896221,0.99549625,415.94936,0.011060737
32.248857,29.141977,37.42662,36.666477,0.97968978,507.88665,0.081898837
32.266227,28.886491,43.01601,32.073235,0.74561158,561.18148,0.068563049
32.70994,30.098333,38.624233,36.557568,0.94649305,407.90795,0.10880144
31.61796,28.366564,38.041824,34.689899,0.91188843,548.9156,-0.029493543
30.998308,28.604512,38.314388,33.127235,0.86461605,392.58949,0.0075043818
29.980787,27.118847,37.592175,31.59767,0.84053849,502.39064,-0.073519445
32.484352,28.957754,40.495403,34.429123,0.85019831,585.93865,0.065579671
30.400311,27.150564,37.496475,32.554497,0.86820153,575.10171,-0.080276193
31.894568,30.111857,38.349884,35.015553,0.91305499,273.05774,0.036774197
30.801644,27.351971,37.790157,33.155273,0.87735208,608.50291,-0.044709748
30.977312,28.617941,35.713459,35.454281,0.99274285,386.43461,-0.0010158205
30.445114,27.220273,36.355053,33.652088,0.92565091,568.78238,-0.023313117
32.033671,29.24207,38.838696,34.882793,0.89814532,451.42796,0.032747534
30.329347,27.454613,34.925907,34.752892,0.99504623,498.19322,-0.058377481
30.130322,27.753009,37.924381,31.638308,0.83424718,402.38877,-0.12333101
30.475393,28.006765,39.940594,30.786718,0.77081272,414.75727,-0.077908107
31.370911,28.742865,36.861137,35.232372,0.95581349,431.19052,-0.05422185
30.278958,27.983336,40.642342,29.905472,0.73582059,384.41285,-0.032955519
29.400975,26.932784,35.424744,32.212532,0.90932293,432.24006,-0.10670048
33.147782,30.355948,39.655598,36.572834,0.92226157,433.87955,0.076510284
29.453084,26.528993,34.737789,32.95578,0.94870114,526.33609,-0.1420304
31.40725,29.067404,37.006084,35.176651,0.95056399,376.809,-0.03494631
31.006806,28.837039,37.964031,33.442802,0.88090756,350.9412,-0.069568474
30.44335,27.936118,36.180492,33.808216,0.93443218,422.76699,-0.079012901
29.968906,27.628334,38.302143,31.009699,0.80960742,397.70232,-0.022094752
29.213848,26.576307,35.466396,31.771315,0.89581459,470.48347,-0.18740359
32.146133,28.661099,40.880978,33.421661,0.81753575,584.95434,0.045923845
30.41987,27.389673,41.678944,29.471697,0.70711237,528.43764,-0.012957433
30.720595,28.610408,38.855904,32.107269,0.82631636,343.65542,-0.055907364
30.95713,27.715018,37.674049,33.587463,0.89152783,561.07714,-0.056371514
32.436014,30.36812,38.393124,36.165218,0.94197122,316.03112,0.08863953
29.777256,27.332856,35.444386,33.017418,0.93152744,421.17892,-0.11370151
30.894748,28.596859,35.982452,35.003147,0.97278382,376.10457,0.0099292124
31.295074,29.743585,36.271057,35.629578,0.9823143,239.38507,-3.8820424e-05
31.938707,28.384471,38.06395,35.371189,0.92925692,603.79112,0.051259915
32.727933,29.747662,43.092316,32.916985,0.76387134,475.24231,0.1015356
29.866999,28.190493,34.96376,33.667282,0.96291938,274.34421,-0.10199649
31.459917,29.094665,43.84309,30.000813,0.68427688,380.75137,-0.0095150702
31.885219,28.587514,43.800816,30.816229,0.70355376,552.69522,0.017934309
30.28386,26.915067,37.427849,32.366634,0.86477409,603.51097,-0.096661607
31.710913,28.287576,39.672424,33.493645,0.84425507,581.96959,0.025778362
30.849148,28.572502,37.636501,33.388763,0.88713781,372.77276,-0.087227053
30.643216,27.376766,39.591991,31.379375,0.79256875,573.14091,-0.074702797
31.324797,27.867643,38.125378,33.982983,0.89134809,597.7445,0.030274229
30.129903,26.742128,36.407619,32.918159,0.90415578,611.4324,-0.088827783
30.038757,27.607258,36.85535,32.333092,0.87729711,414.41155,-0.0681323
31.388194,28.247092,39.150944,33.249222,0.84925722,531.34892,0.0037580154
30.806019,27.615904,38.313221,32.724556,0.85413221,553.53275,-0.04586621
31.625156,27.954387,42.089939,31.486334,0.74807269,635.65551,0.062493919
31.074904,28.384213,37.043144,34.406628,0.9288258,448.0589,-0.030508171
29.544035,27.701985,37.461597,30.803185,0.82226033,308.26596,-0.098950509
32.19489,28.436053,39.250313,34.869579,0.88838983,640.23605,0.070557657
30.709513,27.280288,41.679085,30.017099,0.72019573,606.32261,-0.0089791016
31.773314,29.076636,38.348217,34.753784,0.90626858,437.75839,0.0095717632
31.294769,28.235661,38.517078,33.582268,0.87187995,516.71746,-0.023382595
32.444144,29.768251,37.622974,36.918095,0.98126467,423.47707,0.071105339
29.777395,26.75165,36.718212,31.895836,0.86866528,541.12113,-0.10850291
30.034661,27.424181,35.501965,33.533257,0.94454651,450.03812,-0.1116639
30.274639,27.896007,35.469536,34.09951,0.96137457,400.44149,-0.041385774
28.560603,25.922154,34.76469,30.981079,0.89116512,483.33842,-0.18935748
29.969169,27.786947,42.218307,28.295328,0.67021465,367.12504,-0.099390091
31.285161,28.35797,38.563637,33.522518,0.86927792,490.64153,-0.011602648
31.910087,28.971377,39.184811,34.318771,0.87581821,481.57132,0.012700553
30.893858,27.850796,36.991989,34.056267,0.92063898,521.42586,-0.0047585139
31.115901,28.93929,36.278305,35.216721,0.97073777,350.79722,-0.024894639
31.773314,28.532884,38.348217,34.753784,0.90626858,543.502,0.0095717632
30.714842,28.472086,35.372643,35.191811,0.9948878,368.28916,-0.014669921
29.897403,26.862012,37.160812,31.77788,0.85514493,540.57867,-0.077603705
30.811715,27.444531,36.684711,34.156185,0.93107412,590.64428,-0.043086978
32.315496,29.029193,37.666859,36.584129,0.9712551,541.64441,0.031808928
29.586423,27.050941,38.714401,29.933485,0.77318735,442.70631,-0.098886709
30.781686,28.206984,36.287895,34.458244,0.94957958,430.4191,-0.003753307
29.684348,27.575104,35.456524,32.802151,0.92513725,357.07169,-0.14190373
31.621312,28.641947,38.699268,34.120323,0.88167877,494.69679,0.02176848
31.908304,28.389102,37.516647,35.813133,0.95459312,597.2601,0.042850642
29.663595,26.890732,35.444927,32.767208,0.9244541,490.09851,-0.13085177
30.871941,27.393072,36.184776,34.757549,0.96055725,613.0768,-0.066026281
31.252914,27.981303,38.211071,33.754951,0.88338144,560.77239,0.023270384
29.552111,27.662231,36.546143,31.565535,0.86371727,317.12828,-0.096473045
28.98145,26.109436,36.962746,30.048153,0.81293075,525.19243,-0.11149625
31.326161,28.376142,37.902542,34.181396,0.90182331,494.39281,-0.051766909
30.994062,28.174802,36.502079,34.73003,0.95145348,474.62544,-0.062407458
31.056898,27.692089,37.782715,33.706821,0.89212279,584.50506,-0.053933914
31.027072,28.691948,42.493023,30.071772,0.70768728,381.20126,-0.029126252
29.813373,27.944341,36.07386,32.529232,0.90173971,310.15288,-0.13624516
29.298343,26.790092,39.192291,29.029961,0.7407059,442.18479,-0.16933859
31.923003,28.411176,40.696659,33.111805,0.81362465,595.40892,0.066581101
30.358143,27.90976,36.571682,33.266888,0.90963517,412.66844,-0.074424496
31.230683,28.689786,36.165897,35.586182,0.98397067,416.85468,-0.023267589
31.191006,27.955858,40.8176,31.554268,0.77305545,554.59501,-0.0062798113
30.299818,27.602191,36.150661,33.519672,0.92722155,462.84986,-0.0030569365
30.880339,28.05644,35.947521,35.004391,0.9737637,477.59877,-0.039635738
31.425127,29.341977,36.274204,35.922806,0.99031273,330.16194,-0.01506448
29.657433,27.288178,34.711071,33.438087,0.96332628,408.17844,-0.119812
30.243966,27.522643,35.779522,33.738815,0.94296439,468.62263,-0.086749068
29.757331,27.106442,36.040585,32.437614,0.90003017,463.16862,-0.1416916
32.077376,28.718525,38.240261,35.514648,0.928724,560.95998,0.053749373
31.224087,28.085292,37.69957,34.140396,0.90559112,534.213,0.049743469
32.547765,29.048162,39.72731,35.211231,0.88632306,579.15399,0.048357041
31.333125,27.765282,40.401657,32.147842,0.79570603,620.92456,0.024244915
29.164398,26.765111,35.044315,32.038708,0.91423411,422.23547,-0.18178723
30.290672,27.636393,35.55405,34.055012,0.95783777,454.33521,-0.055053069
32.144729,28.437648,37.294746,36.558849,0.98026808,630.65065,0.046051252
30.767865,27.3564,35.762253,34.929623,0.97671763,601.11846,-0.074150815
29.884982,27.112164,39.853931,29.697445,0.74515723,485.81582,-0.12316187
30.450147,28.168632,35.300953,34.658653,0.98180502,379.26755,-0.1225531
29.810426,27.052063,35.249454,33.271194,0.94387828,484.25805,-0.107055
30.68856,27.392199,36.67942,33.890526,0.9239657,578.44667,-0.029660408
30.673564,28.035279,41.827751,29.849442,0.71362771,444.59446,-0.022912329
31.453913,28.322632,38.017632,34.355713,0.9036784,528.05233,-0.025038933
31.35572,28.603636,37.747761,34.382984,0.91086155,455.19911,0.005578133
30.956161,27.877743,44.399876,28.747213,0.64746156,527.37645,-0.029004444
32.161458,29.757647,37.777405,36.132198,0.95644997,378.20382,0.021193926
30.672861,27.327981,39.066208,31.843815,0.81512429,589.12287,-0.025572802
29.092626,27.520929,35.170864,31.770151,0.9033088,263.01109,-0.16210201
30.01747,28.111267,36.698212,32.42263,0.88349345,314.64576,-0.10279071
30.401235,28.388433,39.088348,31.276937,0.80016011,329.70649,-0.088850703
33.539498,30.156752,40.525799,36.644894,0.90423619,536.33065,0.13297909
32.004938,28.77326,40.036404,33.807354,0.84441535,537.06573,0.040753402
30.605741,28.277211,36.433014,33.933788,0.93140216,385.95329,-0.049737717
31.289624,27.870339,38.0495,33.97366,0.89288059,590.61778,-0.030580511
32.469766,28.639686,38.906727,35.768372,0.91933644,648.36987,0.10818945
31.380803,29.153533,41.843952,31.187233,0.74532236,356.61504,-0.010607774
31.882153,28.401219,40.081497,33.516392,0.83620609,589.98101,0.10940395
31.464933,28.017335,38.434879,34.014496,0.88499032,592.52405,0.027403924
31.950178,28.259966,40.477131,33.339928,0.8236732,631.8177,0.051499811
32.966212,29.873857,38.51683,37.2327,0.96666055,492.11899,0.0904593
32.084449,28.77829,37.13232,36.580864,0.98514889,550.26986,0.10312741
31.534909,28.549371,37.62191,34.888145,0.92733583,497.51145,-0.0082119611
31.803474,28.326327,39.802917,33.579422,0.84364224,590.9698,-0.0055052736
31.099321,28.24151,36.295364,35.162884,0.96879822,480.33977,-0.01162761
31.487311,27.969401,37.242661,35.133083,0.94335587,606.70679,-0.0126597
31.426922,29.046905,37.322083,34.925724,0.93579246,383.92651,0.020761717
29.974728,27.232662,36.304047,32.67445,0.90002225,477.79974,-0.10740488
32.900542,29.102619,41.829155,34.214821,0.81796587,631.39938,0.10135297
30.586968,28.013702,39.148239,31.605696,0.80733379,433.31604,-0.032762044
31.219018,28.493144,36.256573,35.471058,0.97833455,452.44681,-0.004824846
30.552821,27.911413,36.71159,33.56493,0.91428701,447.25497,-0.098911487
31.047328,27.587454,36.960072,34.422112,0.93133238,604.81833,0.0019661678
32.556548,29.696365,38.85223,36.007935,0.92679198,455.70161,0.096139611
31.593498,28.219853,40.583496,32.532509,0.80161919,574.35186,0.022107503
31.335962,28.559509,37.324909,34.722637,0.93028055,460.2478,-0.0087772836
30.628995,27.403776,39.634937,31.318495,0.79017396,564.75419,-0.02887378
31.548278,28.604411,46.968979,28.31743,0.60289644,489.08607,0.003083623
31.382479,27.986213,36.843235,35.275227,0.95744109,583.71162,0.0096313611
31.7036,28.169373,38.240791,34.698238,0.90736193,605.0722,0.043786697
31.239768,27.997667,42.062241,30.764585,0.73140623,554.98427,0.0071714892
30.844069,28.538705,38.208553,32.891365,0.86083776,378.20722,0.00103424
30.264221,27.432255,38.074471,31.793758,0.83504136,490.70253,-0.055099549
31.903056,29.049789,42.269226,31.898293,0.75464578,465.31034,0.061316871
31.480425,29.566449,37.485981,34.892803,0.93082273,299.73504,0.013046073
29.498473,26.722044,38.319107,30.052109,0.78425912,494.08332,-0.090857458
31.185231,27.705967,38.480007,33.38205,0.86751673,605.66987,-0.019921026
32.679245,29.258744,38.297588,36.797581,0.96083286,560.68954,0.10884135
31.697928,29.433327,36.540203,36.283058,0.99296268,359.27944,0.030724345
31.193429,28.046027,40.440224,31.839291,0.78731737,536.59056,0.0074730579
30.406928,28.123627,37.877583,32.250458,0.85143917,380.2221,-0.032431987
30.906593,28.051197,36.322445,34.70438,0.95545275,483.38278,-0.022167953
31.18027,27.728934,39.548492,32.499542,0.82176438,599.88204,-0.019137844
33.243834,30.07964,39.792892,36.658512,0.92123267,500.66285,0.14896396
31.436481,28.163124,37.245304,35.017963,0.94019807,557.19842,0.010320769
31.925834,28.29591,42.719578,31.624664,0.74028503,619.79651,0.053984732
31.229216,28.090148,39.645878,32.52269,0.82032967,534.16377,0.016809308
32.682499,29.028674,42.330227,33.389614,0.78878892,607.18862,0.092862419
29.439002,26.676874,36.984985,30.968229,0.83731896,492.25329,-0.11741872
30.839832,28.937052,37.841003,33.192966,0.8771693,304.68063,-0.017201758
30.618087,27.418248,37.543423,32.976105,0.87834572,559.65485,-0.022660616
30.805516,28.680529,36.055836,34.731522,0.96327047,345.29967,-0.053710985
30.338376,27.919594,35.580235,34.136978,0.95943655,407.23428,-0.061353774
31.928182,28.359082,38.898041,34.604259,0.88961444,607.10698,0.032376551
30.398764,27.868641,39.219162,31.172247,0.79482185,427.95979,-0.013046435
30.107058,27.37382,34.90662,34.264809,0.98161349,473.54013,-0.078773174
30.411497,28.478743,36.454445,33.488327,0.91863494,314.92455,-0.046172841
31.17602,27.885583,39.422596,32.590679,0.82670048,566.33102,-0.046733489
32.39735,28.530949,37.558941,36.874401,0.98177425,657.75585,0.050487295
31.100804,28.379492,38.245457,33.402058,0.87336015,453.5661,-0.017885101
30.612419,27.231561,36.058792,34.296566,0.95112909,598.24383,-0.07968629
31.737422,28.477813,40.609833,32.802879,0.80775705,548.09553,-0.013897198
29.469816,26.726322,36.179432,31.701796,0.87623808,487.74027,-0.13700507
30.247399,27.223738,35.453571,34.053623,0.9605132,530.6631,-0.11803026
33.141506,30.661798,40.670956,35.66534,0.87692406,378.66458,0.10257161
31.454868,28.842827,39.991478,32.71114,0.81795276,426.82824,0.002873889
29.778437,26.792304,38.439671,30.520332,0.79398005,532.65129,-0.1278061
30.774383,27.825227,35.772831,34.934105,0.97655411,504.70992,-0.049522198
29.109303,27.771906,35.817726,31.245132,0.87233712,220.36977,-0.12845245
32.184098,28.452189,39.001926,35.063446,0.89901832,634.8762,0.056684582
30.429865,28.180176,39.715782,30.862183,0.77707605,373.52638,-0.024741442
30.637899,27.745967,38.502274,32.220448,0.83684533,495.75348,-0.060895179
30.285241,27.621076,38.176594,31.75502,0.8317929,456.40584,-0.072605852
31.885178,28.001979,40.651234,33.070389,0.81351501,674.43792,0.004160709
29.87556,27.809966,35.172787,33.488033,0.95210064,346.19966,-0.10039112
30.482174,27.277872,36.505394,33.596691,0.92032128,563.5993,-0.074770397
29.380833,27.544065,34.467209,33.050068,0.95888437,309.18518,-0.20099818
31.48684,29.191474,37.490925,34.902386,0.93095558,367.60442,0.0066639555
30.463694,27.730451,40.840164,30.122696,0.73757529,467.05119,-0.096609039
32.618722,29.797136,37.968033,36.977959,0.97392348,447.54528,0.05111275
32.287334,28.299082,38.833092,35.436939,0.91254487,686.38544,0.071520662
30.072016,27.267614,36.351898,32.842312,0.90345522,488.73469,-0.10227053
30.534151,27.422487,36.835815,33.413334,0.90708822,543.00328,-0.049797533
30.411346,27.562141,37.285679,32.757072,0.87854299,491.40838,-0.057044318
30.511478,27.606929,41.371113,29.85001,0.72151818,500.74921,-0.030752119
30.174395,27.523941,36.824543,32.64872,0.88660218,455.61139,-0.035704665
31.60496,28.477451,38.947205,33.874176,0.86974601,524.29628,0.0065537397
33.292654,29.415705,39.50032,37.033817,0.93755739,638.20444,0.13237423
32.170231,28.743286,37.363895,36.549274,0.97819764,572.68148,0.076557098
29.469816,26.65656,36.179432,31.701796,0.87623808,502.41016,-0.13700507
33.821868,30.0007,40.818172,36.996731,0.90637893,615.01471,0.15394213
31.631727,28.745683,36.774704,35.902206,0.97627451,476.32594,0.019853669
30.66266,28.652645,40.261616,30.920691,0.76799429,326.04361,-0.033936709
30.04657,28.0396,35.738827,33.340054,0.93288048,332.99657,-0.12413125
29.588085,27.34777,34.295788,33.683094,0.98213501,383.83972,-0.13513886
31.527032,28.022337,38.736008,33.888409,0.87485548,603.01136,-0.0048631333
31.677639,29.027428,38.912933,34.057213,0.87521578,430.52579,0.0097791743
30.034638,27.06924,36.290089,32.816219,0.90427497,522.887,-0.10840042
33.038287,30.125803,38.308743,37.597309,0.98142894,457.53099,0.12033367
31.754098,28.467289,40.576992,32.862122,0.80987083,553.23326,0.004020069
31.116398,28.364914,36.177895,35.315063,0.9761503,459.1723,0.0079007295
31.371942,28.208588,38.829773,33.481613,0.86226651,536.17368,0.024861195
30.297283,28.224966,37.951031,31.962114,0.84219356,342.01751,-0.084802994
32.601638,30.666731,38.444382,36.485252,0.94903989,291.80557,0.082079408
32.109398,28.60367,43.232666,31.621311,0.73142172,589.97758,0.037233053
31.070958,29.152817,37.030846,34.40921,0.92920399,304.87565,0.0022173761
29.807958,27.246155,34.313126,34.167763,0.99576363,444.18489,-0.12692799
30.807017,28.28473,36.143925,34.650909,0.95869248,419.90083,0.023011068
30.898766,28.424847,40.001423,31.58123,0.78950266,409.22479,-0.02064491
31.861199,28.820652,38.640102,34.685738,0.89766166,502.21566,0.011391462
30.908645,29.463834,36.508129,34.534203,0.94593188,224.53963,-0.018704169
29.604866,26.782519,34.759914,33.273689,0.95724313,501.61126,-0.11582882
33.182115,29.597949,40.098846,36.250103,0.90401861,582.36356,0.10129182
33.103824,29.079409,40.173985,36.014935,0.89647405,672.9473,0.11862043
29.885191,27.974846,36.134113,32.631149,0.90305659,316.97316,-0.06984394
31.968769,28.596548,38.72366,34.844105,0.89981435,565.95031,0.030796306
31.218632,28.412468,37.651264,34.17152,0.90757962,468.0641,0.022913908
29.453084,27.036933,34.737789,32.95578,0.94870114,420.84933,-0.1420304
30.317363,28.472828,35.233715,34.422958,0.97698917,299.96544,-0.062430679
33.892434,30.292798,40.664192,37.287945,0.91697248,570.62359,0.13367261
29.735073,28.521638,36.311928,32.153023,0.88546725,193.9026,-0.090314206
30.276373,27.14778,36.671448,33.001446,0.89992209,552.11986,-0.073419232
31.148911,29.112269,39.193832,32.718037,0.83477515,325.10354,0.018208827
30.516082,28.507616,35.894909,34.236179,0.95378927,327.51863,-0.052134322
31.562327,28.217493,40.468483,32.558044,0.8045284,569.12117,0.032488315
31.149207,28.001,37.350979,34.289627,0.91803824,537.66455,0.013755546
31.628902,30.272159,37.397938,35.302444,0.94396766,204.60157,0.027532852
31.370133,28.087035,38.671219,33.611164,0.86915191,560.61161,-0.044330416
31.764911,28.195636,37.435795,35.569439,0.95014515,610.94463,0.0081843363
31.097867,27.500579,40.745499,31.423531,0.77121478,633.00658,-0.0075409813
31.362745,28.22024,38.373051,33.849728,0.8821224,532.1465,0.0056884751
30.3329,27.494741,35.604942,34.101227,0.95776668,490.65484,-0.061534969
32.368551,29.765668,37.859547,36.518368,0.96457488,411.27762,0.055793822
29.374445,27.985881,35.416122,32.162655,0.90813599,227.28896,-0.12950963
33.625133,29.696244,39.14307,38.115402,0.97374585,640.85014,0.13786749
31.700971,28.475621,41.175682,32.299316,0.78442698,541.9539,0.02515103
30.668485,27.404766,36.163494,34.323021,0.94910688,571.99438,-0.00800864
31.114446,28.128368,38.07349,33.578094,0.88192845,505.57807,0.011845004
29.911847,26.883257,35.554916,33.212353,0.93411423,538.82063,-0.15096155
31.280573,27.869274,42.557751,30.505556,0.71680376,589.15387,0.0078163663
30.819159,27.89056,36.709534,34.149796,0.93027049,499.69247,-0.039730704
30.175804,27.534627,35.260803,34.077114,0.96643046,453.72653,-0.1045724
31.483866,28.793787,36.981426,35.371014,0.95645349,441.1793,0.011688949
33.30107,31.746257,39.899529,36.687115,0.91948742,224.25288,0.059325107
30.200724,27.534409,39.123962,30.848036,0.78846912,458.3289,-0.07233156
30.745632,27.601425,41.589195,30.146505,0.72486387,545.28306,-0.014820168
32.687098,28.952637,40.388374,34.943256,0.86518105,623.4614,0.062032619
30.585136,27.57618,42.341087,29.347572,0.69312278,520.66543,-0.0030144944
31.850347,29.136593,40.843212,32.850964,0.80431882,439.7408,0.055162991
30.243966,27.602299,35.779522,33.738815,0.94296439,452.63225,-0.086749068
30.417598,27.212985,37.750645,32.377907,0.85767825,565.10492,-0.055568709
31.137155,27.763252,37.735214,33.921066,0.89892338,584.58872,-0.005126829
29.898844,28.029631,39.909508,29.685177,0.74381215,309.19657,-0.059271055
29.022332,26.193752,35.830406,31.050577,0.86659853,514.90337,-0.14932621
30.801644,28.768059,37.790157,33.155273,0.87735208,328.66631,-0.044709748
30.986725,27.932535,38.570217,32.889847,0.85272652,521.82814,-0.011661162
31.746539,28.279837,37.804478,35.186279,0.93074368,590.0993,0.05594241
32.131004,29.5293,38.528187,35.370464,0.91804123,414.56711,0.049157031
31.16831,28.244306,40.872932,31.469004,0.76992284,492.17815,-0.02112236
33.144391,29.787775,38.86451,37.300575,0.9597593,538.96056,0.099080825
31.3017,28.104383,37.233021,34.731583,0.93281668,544.51745,-0.020926394
30.494019,26.963992,39.559483,31.105898,0.78630699,633.57629,-0.049787606
30.138742,27.421324,37.718872,31.822208,0.84366807,469.74882,-0.13961806
29.526545,27.507032,34.535133,33.312279,0.96459102,342.00124,-0.11988176
30.705508,27.711273,43.040955,29.124233,0.67666326,515.23182,-0.041077443
30.946401,27.547888,36.414116,34.706642,0.95310956,594.16225,-0.0024623133
30.530806,27.706382,36.69886,33.528427,0.9136095,484.13795,-0.036903913
31.153573,28.702481,37.289356,34.3549,0.9213058,401.08095,-0.0052739117
31.560925,28.874203,37.781399,34.800068,0.92108998,439.29026,0.020038904
30.447065,27.828071,37.375549,32.756157,0.87640604,444.63192,-0.044716889
30.216826,28.001615,36.815205,32.747635,0.88951386,369.96387,-0.038306282
30.716015,27.711213,37.295277,33.400421,0.89556704,517.18095,-0.026719644
31.481157,28.043384,38.050407,34.385605,0.9036856,590.10979,-0.011648779
30.226857,27.107032,38.913345,31.059931,0.79818199,551.34612,-0.094185632
29.869918,28.157236,36.252754,32.493698,0.89630978,280.86316,-0.10057445
28.856202,25.942014,39.087719,28.257006,0.72291264,537.16522,-0.20975189
28.857299,26.442566,34.573959,31.792665,0.91955524,430.62447,-0.13872509
31.275135,28.324799,40.643719,31.849649,0.78363028,495.40779,-0.01279732
31.921341,28.625034,38.910049,34.579178,0.88869531,551.66491,0.042044917
31.47333,28.950112,36.644596,35.67001,0.97340437,409.84119,0.075195769
32.231946,28.802987,42.255299,32.552002,0.77036497,571.76481,0.070182559
30.766156,27.343845,36.811726,33.940285,0.92199657,603.48256,-0.026545797
31.037551,27.86657,35.780876,35.525242,0.99285557,544.65021,-0.0049989278
30.411922,27.254951,37.568241,32.518532,0.8655857,555.14963,-0.022138528
31.67375,29.399838,37.425003,35.376747,0.94527039,361.26796,0.03275417
30.760307,28.053814,40.169384,31.180832,0.77623376,456.51152,-0.042361518
30.5823,28.43169,38.356396,32.223507,0.84010779,352.89901,-0.061483779
33.450141,29.494633,40.46804,36.502831,0.90201628,650.34837,0.10494659
31.823895,28.273239,36.759827,36.353638,0.98895019,605.69841,0.0024304996
31.22246,28.502098,39.244289,32.829224,0.83653507,451.32232,0.014372082
32.443424,29.76766,38.198101,36.364376,0.95199434,423.46434,0.077159638
30.068626,26.911901,37.574852,31.794147,0.84615495,562.71938,-0.097513453
30.605741,27.848147,36.433014,33.933788,0.93140216,469.36412,-0.049737717
30.489313,28.319021,38.204365,32.154289,0.84163914,357.79089,-0.077911494
31.768948,29.849568,41.998501,31.830769,0.7579025,297.64013,0.059753628
31.841788,29.39869,38.845177,34.465168,0.88724446,389.6963,0.054155078
32.889269,29.993864,38.215164,37.350471,0.97737304,456.8047,0.098618974
29.18928,26.068386,38.301712,29.45335,0.7689826,575.23611,-0.13448581
32.182101,29.750608,38.729965,35.300453,0.91145068,382.89826,0.056312939
30.701056,27.587631,38.085655,32.6936,0.85842294,539.84114,-0.013662067
31.482776,28.962597,37.155483,35.20451,0.94749165,409.13152,-0.0088837215
31.009943,28.490008,40.333771,31.55372,0.78231515,416.28248,-0.071247066
31.35008,28.021822,40.234016,32.310112,0.80305461,570.34266,0.023783151
29.70374,27.043328,38.714874,30.165121,0.77916103,466.09795,-0.13957039
30.734985,28.444596,35.612465,35.001163,0.98283461,376.92666,0.022153768
31.146457,27.993241,38.234241,33.508465,0.87639938,538.74337,0.037029666
29.753896,26.74522,38.574657,30.369432,0.78728975,537.98281,-0.10075409
30.566363,27.286894,36.682537,33.620571,0.91652797,577.64561,-0.072395449
31.651186,27.952523,38.77058,34.122711,0.88011866,640.93895,0.014368631
29.507894,27.444559,34.165653,33.628242,0.98427043,350.64488,-0.12736512
31.855877,28.468,39.466541,33.966492,0.86064021,571.54619,0.016999747
31.662723,28.397274,38.086636,34.747112,0.9123177,550.82516,0.058325185
32.495464,29.239197,39.331161,35.445053,0.90119519,532.19803,0.083761867
29.773013,26.415742,38.054977,30.804522,0.8094742,613.57507,-0.093732234
31.294769,29.487981,38.517078,33.582268,0.87187995,283.01319,-0.023382595
30.813102,27.588278,38.738697,32.391586,0.8361558,560.61649,-0.0407414
29.459182,27.391899,39.695503,28.989998,0.73030938,352.06113,-0.15894854
31.290165,28.193106,38.851734,33.291607,0.85688858,524.43751,-0.024080854
31.135837,28.848403,38.165604,33.544582,0.87892182,370.85855,0.023945799
31.496288,28.052777,36.691387,35.67662,0.97234318,590.95942,-0.006501845
30.257409,27.84261,36.862968,32.793079,0.8895941,407.71445,-0.023748666
28.985693,25.982077,34.603271,32.047199,0.92613207,553.97626,-0.15450865
